Date,Day,Bolivar Fuerte,Brazilian Real,Chilean Peso,Colombian Peso,Nuevo Sol,Peso Uruguayo 
2013-4-8,4710,6.2842,2.0035,469.28,1826.88,2.578,19.023
2013-4-9,4711,6.2842,1.9902,467.38,1817.66,2.576,18.959
2013-4-10,4712,6.2842,1.9861,466.5,1813.11,2.576,19.008
2013-4-11,4713,6.2842,1.981,468.54,1821.2,2.58,19.012
2013-4-12,4714,6.2842,1.981,468.74,1823.84,2.585,
2013-4-15,4715,6.2842,1.9761,469.24,1827.79,2.589,
2013-4-16,4716,6.2842,1.9761,472.12,1834.86,2.589,18.94
2013-4-17,4717,6.2842,1.9903,472.07,1833.98,2.59,18.957
2013-4-18,4718,6.2842,1.9939,473.8,1846.46,2.591,19.021
2013-4-19,4719,6.2842,2.0152,475.93,1847.02,2.592,19.006
2013-4-22,4720,6.2842,2.0089,476.8,1835.57,2.595,
2013-4-23,4721,6.2842,2.0154,477.74,1841.14,2.604,18.942
2013-4-24,4722,6.2842,2.017,477.42,1838.03,2.624,18.921
2013-4-25,4723,6.2842,2.0244,474.84,1836.79,2.623,18.951
2013-4-26,4724,6.2842,2.0119,472.73,1830.84,2.626,18.951
2013-4-29,4725,6.2842,2.0001,472.05,1833.7,2.642,18.942
2013-4-30,4726,6.2842,1.9999,471.54,1828.79,2.645,18.943
2013-5-1,4727,,2.0017,,1825.83,,
2013-5-2,4728,6.2842,2.0017,471.31,1825.83,2.646,18.948
2013-5-3,4729,6.2842,2.0095,472.44,1836.34,2.628,18.955
2013-5-6,4730,6.2842,2.0093,469.73,1835.88,2.62,18.998
2013-5-7,4731,,2.0143,469.64,1831.42,2.612,18.985
2013-5-8,4732,6.2842,2.011,470.07,1827.13,2.615,18.959
2013-5-9,4733,6.2842,2.003,471.06,1830.7,,18.947
2013-5-10,4734,,2.0051,472.03,1833.07,,
2013-5-13,4735,6.2842,2.0231,474.04,1834.83,2.601,18.966
2013-5-14,4736,6.2842,2.015,475.68,1834.83,2.599,18.95
2013-5-15,4737,6.2842,2.0063,477.32,1838.63,2.614,18.965
2013-5-16,4738,6.2842,2.0233,478.71,1843.75,2.629,18.954
2013-5-17,4739,6.2842,2.0254,479.04,1838.82,2.643,18.97
2013-5-20,4740,6.2842,2.0354,480.81,1841.36,2.642,18.977
2013-5-21,4741,6.2842,2.0333,,1842.59,2.644,19.009
2013-5-22,4742,6.2842,2.0402,483.39,1846.76,2.647,18.996
2013-5-23,4743,6.2842,2.0387,484.51,1850.55,2.663,19.073
2013-5-24,4744,6.2842,2.0537,488.85,1864.02,,
2013-5-28,4745,6.2842,2.0527,489.99,1874.1,2.675,19.918
2013-5-29,4746,6.2842,2.0616,490.31,1897.1,2.686,20.176
2013-5-30,4747,6.2842,2.0894,490.65,1894.13,,20.596
2013-5-31,4748,6.2842,2.0894,492.8,1891.48,2.73,20.268
2013-6-3,4749,,2.1319,499.78,1907.76,2.722,20.293
2013-6-4,4750,6.2842,2.1355,501.99,1907.76,2.708,20.308
2013-6-5,4751,6.2842,2.1282,499.85,1894.4,2.713,20.308
2013-6-6,4752,6.2842,2.1235,502.48,1899.08,2.73,20.472
2013-6-7,4753,6.2842,2.125,505.09,1907.88,2.724,20.704
2013-6-10,4754,6.2842,2.1372,501.52,1898.8,2.747,20.523
2013-6-11,4755,6.2842,2.1506,504.75,1898.8,2.753,20.703
2013-6-12,4756,6.2842,2.1521,503.59,1907.12,2.747,20.579
2013-6-13,4757,6.2842,2.142,498.85,1897.53,2.723,20.656
2013-6-14,4758,6.2842,2.1447,496.71,1895.01,2.72,20.726
2013-6-17,4759,6.2842,2.1367,492.59,1882.38,2.733,20.759
2013-6-18,4760,6.2842,2.1538,492.9,1883.57,2.744,20.829
2013-6-19,4761,6.2842,2.1706,499.12,1902.47,2.74,
2013-6-20,4762,6.2842,2.1744,500.68,1900.87,2.771,21.185
2013-6-21,4763,6.2842,2.2523,512.6,,2.783,21.047
2013-6-24,4764,6.2842,2.2648,514.38,1941.06,2.784,20.951
2013-6-25,4765,6.2842,2.2515,513.4,1942.97,2.782,20.838
2013-6-26,4766,6.2842,2.2185,508.56,1928.27,2.781,20.552
2013-6-27,4767,6.2842,2.1975,505.02,1921.86,2.78,20.48
2013-6-28,4768,6.2842,2.1846,503.86,,,
2013-7-1,4769,6.2842,2.2156,507.16,1929.0,2.778,20.541
2013-7-2,4770,6.2842,2.2297,504.99,1929.0,2.785,20.628
2013-7-3,4771,6.2842,2.2412,503.42,1919.42,,
2013-7-8,4772,6.2842,2.2645,506.96,1927.4,2.78,20.722
2013-7-9,4773,6.2842,2.2583,506.61,1926.84,2.769,20.782
2013-7-10,4774,6.2842,2.2628,507.65,1920.12,2.78,21.17
2013-7-11,4775,6.2842,2.2697,508.29,1920.24,2.774,21.387
2013-7-12,4776,6.2842,2.2672,505.73,,2.767,21.354
2013-7-15,4777,6.2842,2.267,504.54,1905.25,2.764,21.133
2013-7-16,4778,6.2842,2.2548,501.59,1893.16,2.759,20.985
2013-7-17,4779,6.2842,2.2353,501.59,,2.755,20.938
2013-7-18,4780,6.2842,2.2372,497.79,,2.766,
2013-7-19,4781,,2.2297,499.52,1883.29,2.767,
2013-7-22,4782,6.2842,2.2364,502.37,1884.01,2.768,21.06
2013-7-23,4783,6.2842,2.2386,503.05,1880.87,2.777,21.085
2013-7-24,4784,,2.2267,504.35,1886.06,2.782,21.132
2013-7-25,4785,6.2842,2.2348,504.34,1891.02,2.784,21.313
2013-7-26,4786,6.2842,2.2497,505.43,1887.4,,
2013-7-29,4787,6.2842,2.2488,506.5,1886.26,,21.328
2013-7-30,4788,6.2842,2.2609,509.89,1888.95,,21.328
2013-7-31,4789,6.2842,2.2734,514.34,1890.33,2.79,21.5
2013-8-1,4790,6.2842,2.2903,515.42,1896.15,2.795,21.468
2013-8-2,4791,6.2842,2.2914,514.42,1896.65,2.788,21.55
2013-8-5,4792,6.2842,2.2933,513.63,1891.67,2.79,21.644
2013-8-6,4793,6.2842,2.301,512.33,1883.24,2.794,21.702
2013-8-7,4794,6.2842,2.2955,514.04,,2.799,21.61
2013-8-8,4795,6.2842,2.3028,515.84,1882.01,2.792,21.458
2013-8-9,4796,6.2842,2.2882,510.65,1877.23,,
2013-8-12,4797,6.2842,2.2748,507.05,1873.92,2.794,21.557
2013-8-13,4798,6.2842,2.2722,506.78,1868.9,2.796,21.572
2013-8-14,4799,6.2842,2.3035,510.53,1882.36,2.796,21.692
2013-8-15,4800,6.2842,2.3118,,1883.15,2.797,21.884
2013-8-16,4801,6.2842,2.3434,509.12,1901.03,2.797,21.862
2013-8-19,4802,,2.3565,510.35,1907.06,2.798,21.576
2013-8-20,4803,6.2842,2.398,516.83,1907.06,2.817,21.601
2013-8-21,4804,6.2842,2.3943,516.38,1922.73,2.819,22.026
2013-8-22,4805,,2.4169,515.87,1929.75,2.81,22.431
2013-8-23,4806,6.2842,2.4457,513.65,1921.99,2.81,22.026
2013-8-26,4807,6.2842,2.3868,509.75,1911.16,2.811,22.093
2013-8-27,4808,6.2842,2.3705,511.28,1922.96,,
2013-8-28,4809,6.2842,2.3998,515.16,1938.26,2.809,22.143
2013-8-29,4810,6.2842,2.3515,513.63,1939.85,,22.392
2013-8-30,4811,6.2842,2.3578,511.65,1943.04,,22.589
2013-9-3,4812,6.2842,2.3643,509.75,1935.43,2.807,22.646
2013-9-4,4813,6.2842,2.3897,510.38,1946.28,2.807,22.582
2013-9-5,4814,6.2842,2.3538,508.56,1938.99,2.808,22.644
2013-9-6,4815,6.2842,2.3314,509.46,1952.11,2.804,22.535
2013-9-9,4816,6.2842,2.2979,506.97,1947.99,2.796,22.386
2013-9-10,4817,6.2842,2.2868,507.74,1946.06,2.794,22.323
2013-9-11,4818,6.2842,2.2779,506.8,1935.55,2.788,22.341
2013-9-12,4819,6.2842,2.2947,503.92,1923.64,2.772,22.347
2013-9-13,4820,6.2842,2.2769,501.98,1919.25,2.772,22.374
2013-9-16,4821,6.2842,2.2785,504.14,1919.54,2.762,22.128
2013-9-17,4822,6.2842,2.2649,502.44,1917.03,2.769,22.101
2013-9-18,4823,6.2842,2.2617,503.23,1914.12,2.769,21.984
2013-9-19,4824,6.2842,2.2489,503.23,1911.3,,
2013-9-20,4825,6.2842,2.2036,,1887.3,2.74,21.545
2013-9-23,4826,6.2842,2.2053,503.23,1889.12,2.745,21.469
2013-9-24,4827,6.2842,2.2033,496.49,1892.89,2.756,21.504
2013-9-25,4828,6.2842,2.2031,497.19,1888.14,2.764,21.645
2013-9-26,4829,6.2842,2.2224,500.28,1893.42,2.764,21.698
2013-9-27,4830,6.2842,2.2285,,1899.1,2.775,21.98
2013-9-30,4831,6.2842,2.2571,502.97,1914.65,2.781,22.038
2013-10-1,4832,6.2842,2.23,504.2,1908.29,2.781,21.973
2013-10-2,4833,6.2842,2.2123,502.75,1893.77,2.779,21.831
2013-10-3,4834,,2.2088,502.75,1884.97,2.777,21.628
2013-10-4,4835,,2.2069,500.3,1889.95,2.777,21.572
2013-10-7,4836,6.2842,2.2051,498.88,1886.78,,21.608
2013-10-8,4837,6.2842,2.2087,499.51,1885.19,,
2013-10-9,4838,6.2842,2.2016,498.95,1889.17,2.785,21.599
2013-10-10,4839,6.2842,2.2054,500.72,1894.06,2.782,21.566
2013-10-11,4840,6.2842,2.185,498.36,1885.84,2.772,21.588
2013-10-15,4841,6.2842,,498.77,1883.65,2.768,21.688
2013-10-16,4842,6.2842,,498.66,1883.7,2.762,21.648
2013-10-17,4843,,,496.89,1880.91,2.755,21.562
2013-10-18,4844,6.2842,,493.36,1879.48,2.762,21.522
2013-10-21,4845,6.2842,2.1616,495.99,1879.88,2.774,21.527
2013-10-22,4846,6.2842,2.1738,500.49,1885.52,2.765,21.537
2013-10-23,4847,6.2842,2.176,500.01,1879.46,2.763,21.549
2013-10-24,4848,6.2842,2.1826,503.08,1883.14,2.761,21.602
2013-10-25,4849,6.2842,2.2003,504.61,1882.11,2.757,21.597
2013-10-28,4850,6.2842,2.1848,505.32,1882.34,2.76,21.64
2013-10-29,4851,6.2842,2.1846,506.97,1884.43,2.756,21.629
2013-10-30,4852,6.2842,2.1804,508.58,1883.42,2.756,21.474
2013-10-31,4853,6.2842,2.1888,507.64,1884.06,2.768,21.523
2013-11-1,4854,6.2842,2.2026,507.64,1889.16,,21.594
2013-11-4,4855,6.2842,2.2468,507.64,1901.22,,
2013-11-5,4856,6.2842,2.2426,512.53,1901.22,2.785,21.605
2013-11-6,4857,6.2842,2.2747,514.9,1916.22,2.789,21.567
2013-11-7,4858,6.2842,2.2785,514.72,1916.8,2.793,21.548
2013-11-8,4859,6.2842,2.2825,515.4,1924.87,2.802,21.524
2013-11-11,4860,,2.317,518.05,,2.799,21.52
2013-11-12,4861,6.2842,2.3142,520.0,1932.77,2.797,21.505
2013-11-13,4862,6.2842,2.3362,520.69,1928.96,2.798,21.443
2013-11-14,4863,,2.3234,522.07,1932.03,2.797,21.312
2013-11-15,4864,,2.3289,520.89,1929.24,2.798,
2013-11-18,4865,6.2842,2.3289,520.73,1919.89,2.799,20.948
2013-11-19,4866,6.2842,2.2828,517.33,1915.37,2.801,20.967
2013-11-20,4867,6.2842,2.2662,519.22,1919.2,2.801,21.103
2013-11-21,4868,6.2842,2.2726,522.67,1923.19,2.802,21.394
2013-11-22,4869,6.2842,2.3067,522.73,1932.42,2.802,21.142
2013-11-25,4870,6.2842,2.2913,520.37,1929.13,2.801,21.138
2013-11-26,4871,,2.2871,520.54,1926.99,2.803,21.16
2013-11-27,4872,6.2842,2.304,522.23,1926.74,2.801,21.156
2013-12-2,4873,6.2842,2.3249,529.64,1931.88,2.801,21.16
2013-12-3,4874,6.2842,2.3449,532.21,1934.16,2.804,21.255
2013-12-4,4875,6.2842,2.3558,532.97,1941.01,2.803,21.487
2013-12-5,4876,6.2842,2.374,533.95,1948.48,2.801,21.492
2013-12-6,4877,6.2842,2.3747,531.15,1940.26,2.798,21.281
2013-12-9,4878,6.2842,2.3525,,1936.33,,
2013-12-10,4879,,,,,,
2013-12-11,4880,6.2842,2.3102,530.66,1933.52,2.792,21.299
2013-12-12,4881,6.2842,2.3262,532.04,1935.61,2.784,21.279
2013-12-13,4882,6.2842,2.3338,532.8,1935.89,2.767,21.27
2013-12-16,4883,,2.3354,529.5,1930.87,2.763,21.229
2013-12-17,4884,6.2842,2.3255,528.27,1934.95,2.762,21.243
2013-12-18,4885,6.2842,2.3221,526.38,1936.14,2.779,21.311
2013-12-19,4886,6.2842,2.3274,528.19,1945.6,2.782,21.421
2013-12-20,4887,6.2842,2.3528,530.02,1943.46,2.769,21.418
2013-12-23,4888,6.2842,2.3817,530.88,1935.93,2.764,21.372
2013-12-24,4889,6.2842,2.3706,527.65,,2.772,21.372
2013-12-26,4890,6.2842,2.3554,528.03,,2.785,21.449
2013-12-27,4891,6.2842,2.3507,525.24,1921.22,2.785,21.499
2013-12-30,4892,6.2842,2.3538,523.76,1922.56,2.794,21.389
2014-1-2,4893,6.2842,2.3426,524.61,1926.83,2.801,21.478
2014-1-3,4894,6.2842,2.3975,529.55,1938.89,2.805,21.329
2014-1-6,4895,,2.3741,528.8,,2.805,
2014-1-7,4896,6.2842,2.3789,531.14,1936.92,2.802,21.291
2014-1-8,4897,6.2842,2.3634,531.65,1930.45,2.803,21.368
2014-1-9,4898,6.2842,2.3779,532.14,1933.24,2.801,21.501
2014-1-10,4899,6.2842,2.396,533.97,,2.797,21.53
2014-1-13,4900,6.2842,2.3819,531.17,1926.55,2.797,21.556
2014-1-14,4901,6.2842,2.3491,527.53,1924.79,2.799,21.526
2014-1-15,4902,6.2842,2.3617,527.76,1932.59,2.803,21.463
2014-1-16,4903,6.2842,2.347,529.51,1941.45,2.808,21.456
2014-1-17,4904,6.2842,2.3683,531.68,1947.15,,
2014-1-21,4905,,,,,,
2014-1-22,4906,6.2842,2.3608,543.93,1981.98,2.806,21.429
2014-1-23,4907,6.2842,2.3601,544.24,1983.48,2.808,21.557
2014-1-24,4908,6.2842,2.3761,546.42,1993.23,2.818,21.661
2014-1-27,4909,6.2842,2.4129,550.53,2000.48,2.821,22.071
2014-1-28,4910,6.2842,2.4044,548.34,1997.91,2.822,22.133
2014-1-29,4911,6.2842,2.4165,547.07,2000.56,2.823,22.288
2014-1-30,4912,6.2842,2.4397,548.8,2013.17,2.818,22.162
2014-1-31,4913,6.2842,2.4224,547.22,2008.26,2.82,22.178
2014-2-3,4914,6.2842,2.4263,553.84,2021.1,2.823,22.104
2014-2-4,4915,6.2842,2.409,,2039.85,2.823,22.128
2014-2-5,4916,6.2842,2.4177,557.55,2041.34,2.824,22.137
2014-2-6,4917,6.2842,2.4106,559.24,2048.75,2.821,22.137
2014-2-7,4918,6.2842,2.4041,556.14,2049.52,2.82,22.122
2014-2-10,4919,6.2842,2.3817,553.16,2046.06,2.818,22.192
2014-2-11,4920,6.2842,2.3936,555.35,2048.55,2.816,22.202
2014-2-12,4921,6.2842,2.4076,554.56,2041.61,2.815,22.234
2014-2-13,4922,6.2842,2.4086,552.91,2031.75,2.816,22.363
2014-2-14,4923,6.2842,2.4238,549.44,2032.99,,22.375
2014-2-18,4924,6.2842,2.387,546.99,2022.68,2.806,22.556
2014-2-19,4925,6.2842,2.3983,548.11,2028.54,2.807,22.552
2014-2-20,4926,6.2842,2.3986,552.43,,2.808,22.535
2014-2-21,4927,6.2842,2.3799,555.37,2052.46,2.806,22.48
2014-2-24,4928,6.2842,2.3625,555.1,2043.96,2.805,22.305
2014-2-25,4929,6.2842,2.3391,555.1,2042.67,2.806,22.331
2014-2-26,4930,6.2842,2.3367,556.67,2045.45,2.808,22.396
2014-2-27,4931,6.2842,2.3454,559.02,2053.11,2.802,22.595
2014-2-28,4932,6.2842,2.3436,563.32,2054.9,,
2014-3-3,4933,,,,,,
2014-3-4,4934,6.2842,2.3334,561.52,2052.51,2.8,
2014-3-5,4935,6.2842,2.3334,558.28,2047.75,2.798,
2014-3-6,4936,6.2842,2.324,562.7,2045.14,2.798,22.206
2014-3-7,4937,6.2842,2.3094,559.54,2030.02,2.802,22.282
2014-3-10,4938,6.2842,2.3382,561.55,2036.2,2.803,22.352
2014-3-11,4939,6.2842,2.341,569.64,2042.78,2.8,22.549
2014-3-12,4940,6.2842,2.3461,570.69,2043.59,2.805,22.619
2014-3-13,4941,6.2842,2.3649,573.24,2047.59,2.806,22.634
2014-3-14,4942,6.2842,2.3486,570.84,2044.48,,
2014-3-17,4943,,,,,,
2014-3-18,4944,6.2842,2.3518,570.35,2035.16,2.808,22.687
2014-3-19,4945,6.2842,2.3522,570.91,2034.86,2.813,22.739
2014-3-20,4946,6.2842,2.3338,569.66,2017.38,2.811,22.889
2014-3-21,4947,6.2842,2.342,568.49,1998.6,2.809,22.859
2014-3-24,4948,6.2842,2.3245,561.91,1993.85,2.808,22.865
2014-3-25,4949,6.2842,2.3248,562.7,1993.85,2.811,22.782
2014-3-26,4950,6.2842,2.3124,559.57,1978.63,2.811,22.687
2014-3-27,4951,6.2842,2.3119,555.75,1973.03,2.81,22.511
2014-3-28,4952,6.2842,2.283,551.43,1965.64,2.809,22.549
2014-3-31,4953,6.2842,2.2603,550.53,1965.32,2.807,22.634
2014-4-1,4954,6.2842,2.263,551.18,1969.45,2.805,22.711
2014-4-2,4955,6.2842,2.262,550.62,1966.02,2.807,22.813
2014-4-3,4956,6.2842,2.2711,553.6,1963.51,2.811,22.881
2014-4-4,4957,6.2842,2.2811,555.97,1966.4,2.807,22.719
2014-4-7,4958,6.2842,2.242,555.08,1951.85,2.802,22.6
2014-4-8,4959,6.2842,2.2326,553.59,1937.59,2.789,22.625
2014-4-9,4960,6.2842,2.1974,546.72,1923.95,2.794,22.742
2014-4-10,4961,6.2842,2.2111,548.13,1931.09,2.787,22.739
2014-4-11,4962,6.2842,2.1987,544.96,1920.93,2.784,22.727
2014-4-14,4963,6.2842,2.2059,548.31,1927.28,2.774,22.75
2014-4-15,4964,6.2842,2.2096,549.04,1926.47,2.774,22.862
2014-4-16,4965,6.2842,2.2257,554.22,1932.42,2.78,22.856
2014-4-17,4966,6.2842,2.2342,555.84,,,
2014-4-18,4967,,2.2482,,1930.62,,
2014-4-21,4968,6.2842,,557.63,1930.62,2.775,22.853
2014-4-22,4969,6.2842,2.2482,557.02,1921.75,2.781,22.906
2014-4-23,4970,6.2842,2.2449,561.7,1929.66,2.791,22.927
2014-4-24,4971,6.2842,2.2426,563.76,,2.79,22.85
2014-4-25,4972,6.2842,2.2229,559.67,1936.07,2.801,22.846
2014-4-28,4973,6.2842,2.2325,560.36,1942.37,2.805,22.867
2014-4-29,4974,6.2842,2.237,559.5,1936.13,,22.96
2014-4-30,4975,6.2842,2.2199,560.56,1935.14,2.807,23.027
2014-5-1,4976,6.2842,2.236,564.59,1933.46,,
2014-5-2,4977,6.2842,2.236,564.59,1933.46,2.803,22.934
2014-5-5,4978,6.2842,2.2221,563.39,1926.3,2.805,22.982
2014-5-6,4979,6.2842,2.2286,565.09,1923.07,2.802,23.002
2014-5-7,4980,6.2842,2.2322,566.88,1918.2,2.799,22.995
2014-5-8,4981,6.2842,2.2282,566.11,,2.788,22.955
2014-5-9,4982,6.2842,2.2107,555.74,1902.15,2.786,22.942
2014-5-12,4983,6.2842,2.2192,555.77,1901.51,2.784,22.967
2014-5-13,4984,6.2842,2.2164,551.36,1904.85,2.784,22.949
2014-5-14,4985,6.2842,2.2101,549.05,1919.7,2.784,22.956
2014-5-15,4986,6.2842,2.2129,550.22,1925.31,2.786,22.967
2014-5-16,4987,6.2842,2.2166,553.62,1927.8,2.784,22.966
2014-5-19,4988,6.2842,2.211,550.46,1925.41,2.787,23.014
2014-5-20,4989,6.2842,2.2111,548.61,1921.16,2.79,23.023
2014-5-21,4990,6.2842,2.2156,551.45,1920.41,2.787,23.017
2014-5-22,4991,6.2842,2.2111,551.45,,2.787,23.001
2014-5-23,4992,6.2842,2.2131,550.7,1905.8,,
2014-5-27,4993,6.2842,2.2209,554.04,1905.53,2.784,22.987
2014-5-28,4994,6.2842,2.2354,555.99,1917.34,2.775,22.983
2014-5-29,4995,6.2842,2.2405,552.98,1910.8,2.76,22.971
2014-5-30,4996,6.2842,2.2251,548.04,1905.96,2.764,22.914
2014-6-2,4997,6.2842,2.239,550.72,,2.77,22.939
2014-6-3,4998,6.2842,2.264,550.23,1900.64,2.777,22.953
2014-6-4,4999,6.2842,2.2654,550.68,1899.74,2.784,22.985
2014-6-5,5000,6.2842,2.2802,552.62,1897.7,2.784,22.955
2014-6-6,5001,6.2842,2.2695,551.63,,2.782,22.93
2014-6-9,5002,6.2842,2.2445,549.59,1886.09,2.786,22.942
2014-6-10,5003,6.2842,2.2336,549.89,1883.76,2.788,22.943
2014-6-11,5004,6.2842,2.2296,553.12,1884.97,2.796,22.959
2014-6-12,5005,6.2842,2.2307,554.41,1884.63,2.795,22.937
2014-6-13,5006,6.2842,2.2306,553.43,1877.18,2.791,22.898
2014-6-16,5007,6.2842,2.2347,554.8,1877.37,2.793,22.923
2014-6-17,5008,6.2842,2.2313,556.76,1886.62,2.801,22.939
2014-6-18,5009,6.2842,2.2486,559.03,1899.9,2.801,22.931
2014-6-19,5010,6.2842,,559.12,1895.92,2.799,
2014-6-20,5011,6.2842,2.2534,556.69,1881.34,2.806,22.925
2014-6-23,5012,6.2842,2.238,557.14,,2.803,22.876
2014-6-24,5013,6.2842,2.2195,553.12,1884.56,2.803,22.84
2014-6-25,5014,6.2842,2.2217,550.64,1886.85,2.803,22.799
2014-6-26,5015,6.2842,2.2052,550.09,,2.804,22.803
2014-6-27,5016,6.2842,2.2089,550.02,1886.01,2.799,22.834
2014-6-30,5017,6.2842,2.1975,550.6,,2.795,22.88
2014-7-1,5018,6.2842,2.2025,552.72,1881.19,2.795,22.918
2014-7-2,5019,6.2842,2.2054,552.09,1865.42,2.795,22.932
2014-7-3,5020,6.2842,2.2134,552.18,1856.73,,
2014-7-7,5021,6.2842,2.2149,548.72,1848.91,2.772,22.942
2014-7-8,5022,6.2842,2.2201,550.49,1849.28,2.781,22.892
2014-7-9,5023,6.2842,2.215,552.37,1854.24,2.782,22.851
2014-7-10,5024,6.2842,2.2139,553.54,1859.94,2.779,22.878
2014-7-11,5025,6.2842,2.2237,553.29,1858.47,2.783,22.861
2014-7-14,5026,6.2842,2.2228,554.05,1852.57,2.783,22.9
2014-7-15,5027,6.2842,2.2176,553.93,1857.93,2.782,22.919
2014-7-16,5028,6.2842,2.2195,,1867.88,2.783,22.939
2014-7-17,5029,6.2842,2.2193,556.39,1868.41,2.79,22.943
2014-7-18,5030,6.2842,2.2403,562.92,1872.27,2.788,
2014-7-21,5031,6.2842,2.2362,566.86,1871.87,2.792,22.905
2014-7-22,5032,6.2842,2.2238,565.86,1861.28,2.787,22.885
2014-7-23,5033,6.2842,2.2129,563.71,1848.98,2.786,22.922
2014-7-24,5034,6.2842,2.2202,563.88,1847.85,2.783,22.956
2014-7-25,5035,6.2842,2.2204,563.3,1845.36,2.784,22.976
2014-7-28,5036,6.2842,2.2293,563.48,1848.56,,23.005
2014-7-29,5037,6.2842,2.2302,563.57,1850.61,,23.148
2014-7-30,5038,6.2842,2.2278,565.88,1853.3,2.788,23.166
2014-7-31,5039,6.2842,2.2447,570.51,1872.43,2.795,23.301
2014-8-1,5040,6.2842,2.2674,573.14,1878.75,2.795,23.311
2014-8-4,5041,6.2842,2.2607,572.61,1873.65,2.801,23.271
2014-8-5,5042,6.2842,2.2577,571.75,1878.68,2.812,23.342
2014-8-6,5043,6.2842,2.2756,576.66,1892.35,2.81,23.387
2014-8-7,5044,6.2842,2.279,577.36,,2.808,23.484
2014-8-8,5045,6.2842,2.2802,576.19,1888.51,2.801,23.535
2014-8-11,5046,6.2842,2.2986,576.14,1891.59,2.789,23.481
2014-8-12,5047,6.2842,2.2779,574.3,1881.62,2.789,23.571
2014-8-13,5048,6.2842,2.277,576.23,1877.4,2.793,23.7
2014-8-14,5049,6.2842,2.2692,576.49,1883.33,2.793,23.789
2014-8-15,5050,6.2842,2.2703,,1877.77,2.796,23.716
2014-8-18,5051,6.2842,2.269,576.49,1884.81,2.815,23.73
2014-8-19,5052,6.2842,2.2595,576.15,1884.81,2.818,23.812
2014-8-20,5053,6.2842,2.2587,578.54,1894.27,2.826,23.877
2014-8-21,5054,6.2842,2.255,583.09,1912.43,2.824,23.977
2014-8-22,5055,6.2842,2.2582,582.76,1919.84,2.826,24.103
2014-8-25,5056,6.2842,2.2778,583.19,1924.4,2.832,
2014-8-26,5057,6.2842,2.2808,583.13,1932.39,2.832,23.972
2014-8-27,5058,6.2842,2.2748,584.87,1928.67,2.838,23.903
2014-8-28,5059,6.2842,2.2591,588.67,1926.92,2.844,23.784
2014-8-29,5060,6.2842,2.2499,593.28,1935.04,2.842,23.718
2014-9-2,5061,6.2842,2.2364,589.03,1918.62,2.851,23.968
2014-9-3,5062,6.2842,2.2521,591.55,1931.49,2.849,23.959
2014-9-4,5063,6.2842,2.2319,588.52,1924.67,2.853,24.051
2014-9-5,5064,6.2842,2.2356,591.43,1931.45,2.847,23.984
2014-9-8,5065,6.2842,2.2416,586.41,1935.25,2.849,24.003
2014-9-9,5066,6.2842,2.2491,585.29,1942.03,2.856,24.118
2014-9-10,5067,6.2842,2.2813,592.34,1962.84,2.854,24.175
2014-9-11,5068,6.2842,2.2967,590.82,1975.82,2.855,24.175
2014-9-12,5069,6.2842,2.288,590.14,1979.97,2.858,24.279
2014-9-15,5070,6.2842,2.3251,590.6,1994.97,2.859,24.273
2014-9-16,5071,6.2842,2.3401,594.71,1987.71,2.858,24.159
2014-9-17,5072,6.2842,2.3351,593.76,1978.08,2.859,24.217
2014-9-18,5073,6.2842,2.3384,,1975.47,2.861,24.31
2014-9-19,5074,6.2842,2.3668,,,2.862,24.309
2014-9-22,5075,6.2842,2.3656,594.09,1966.89,2.869,24.405
2014-9-23,5076,6.2842,2.387,600.36,1992.68,2.873,24.482
2014-9-24,5077,6.2842,2.4026,600.3,1997.91,2.876,24.574
2014-9-25,5078,6.2842,2.407,598.87,2007.48,2.877,24.742
2014-9-26,5079,6.2842,2.4085,598.91,2019.76,2.892,24.739
2014-9-29,5080,6.2842,2.431,599.66,2023.89,2.892,24.728
2014-9-30,5081,6.2842,2.4522,601.66,2028.48,2.888,24.665
2014-10-1,5082,6.2842,2.451,599.22,2022.0,2.89,24.47
2014-10-2,5083,6.2842,2.4623,597.26,2025.75,2.896,24.479
2014-10-3,5084,6.2842,2.4785,596.08,2021.49,2.903,24.544
2014-10-6,5085,6.2842,2.4932,598.64,2026.2,2.901,24.328
2014-10-7,5086,6.2842,2.4098,597.72,2028.03,2.902,24.296
2014-10-8,5087,6.2842,2.4038,596.95,2026.9,,24.345
2014-10-9,5088,6.2842,2.4072,594.71,2040.31,2.903,24.361
2014-10-10,5089,6.2842,2.3914,592.13,2041.71,2.904,24.418
2014-10-14,5090,6.2842,2.3923,590.01,2052.96,2.903,24.345
2014-10-15,5091,6.2842,2.3991,588.4,2049.66,2.905,24.391
2014-10-16,5092,6.2842,2.4316,588.22,2057.7,2.906,24.488
2014-10-17,5093,6.2842,2.477,591.16,2074.4,2.901,24.373
2014-10-20,5094,6.2842,,587.61,2064.43,2.901,24.305
2014-10-21,5095,6.2842,2.4554,587.12,2065.82,2.9,24.261
2014-10-22,5096,6.2842,2.4797,583.92,,,
2014-10-23,5097,6.2842,2.4781,584.14,2049.9,2.905,24.263
2014-10-24,5098,6.2842,2.5004,584.4,2053.39,2.907,24.238
2014-10-27,5099,6.2842,2.4805,584.2,2065.38,,24.225
2014-10-28,5100,6.2842,2.5341,585.1,2069.72,2.914,23.954
2014-10-29,5101,6.2842,2.4869,581.62,2055.43,2.913,23.774
